athlete_id,athlete_name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,source,country_from_noc,country_name,iso3,is_medal,is_gold,medal_score
191066,Imre Polyk,M,,,,Hungary,HUN,,1960,Summer,Roma,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,olympics_dataset_1896_2024,Hungary,Hungary,HUN,1,0,2
191067,Imre Polyk,M,,,,Hungary,HUN,,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold,olympics_dataset_1896_2024,Hungary,Hungary,HUN,1,1,3
191077,Sergey Polyakov,M,,,,Russia,RUS,,2004,Summer,Athina,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,2
191093,Igor Polyansky,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Backstroke,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
191094,Igor Polyansky,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
191107,Vasilios Polymeros,M,,,,Greece,GRE,,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Bronze,olympics_dataset_1896_2024,Greece,Greece,GRC,1,0,1
191201,Kaeo Pongprayoon,M,,,,Thailand,THA,,2012,Summer,London,Boxing,Boxing Men's Light-Flyweight,Silver,olympics_dataset_1896_2024,Thailand,Thailand,THA,1,0,2
191226,Wijan Ponlid,M,,,,Thailand,THA,,2000,Summer,Sydney,Boxing,Boxing Men's Flyweight,Gold,olympics_dataset_1896_2024,Thailand,Thailand,THA,1,1,3
191246,Ctlina Ponor,F,,,,Romania,ROU,,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,Gold,olympics_dataset_1896_2024,Romania,Romania,ROU,1,1,3
191248,Ctlina Ponor,F,,,,Romania,ROU,,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,Gold,olympics_dataset_1896_2024,Romania,Romania,ROU,1,1,3
191250,Ctlina Ponor,F,,,,Romania,ROU,,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,Silver,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,2
191280,Herman Ponsteen,M,,,,Netherlands,NED,,1976,Summer,Montreal,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver,olympics_dataset_1896_2024,Netherlands,Netherlands,NLD,1,0,2
191340,Tommy Pool,M,,,,United States,USA,,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
191347,Emma Pooley,F,,,,Great Britain,GBR,,2008,Summer,Beijing,Cycling,Cycling Women's Individual Time Trial,Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
191365,Payao Poontarat,M,,,,Thailand,THA,,1976,Summer,Montreal,Boxing,Boxing Men's Light-Flyweight,Bronze,olympics_dataset_1896_2024,Thailand,Thailand,THA,1,0,1
191435,Augustus Pope,M,,,,United States,USA,,1920,Summer,Antwerpen,Athletics,Athletics Men's Discus Throw,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
191437,John Pope,M,,,,United States,USA,,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
191443,Valery Popenchenko,M,,,,Soviet Union,URS,,1964,Summer,Tokyo,Boxing,Boxing Men's Middleweight,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
191461,Dimitrie Popescu,M,,,,Romania,ROU,,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Silver,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,2
191464,Dimitrie Popescu,M,,,,Romania,ROU,,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
191465,Dimitrie Popescu,M,,,,Romania,ROU,,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Gold,olympics_dataset_1896_2024,Romania,Romania,ROU,1,1,3
191472,Florin Popescu,M,,,,Romania,ROU,,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
191473,Florin Popescu,M,,,,Romania,ROU,,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,olympics_dataset_1896_2024,Romania,Romania,ROU,1,1,3
191483,Simion Popescu,M,,,,Romania,ROU,,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
191508,Kristina (-bagvilien),F,,,,Lithuania,LTU,,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze,olympics_dataset_1896_2024,Lithuania,Lithuania,LTU,1,0,1
191540,Aleksandr Popov,M,,,,Unified Team,EUN,,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,Gold,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,1,3
191541,Aleksandr Popov,M,,,,Unified Team,EUN,,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,Gold,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,1,3
191544,Aleksandr Popov,M,,,,Russia,RUS,,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
191545,Aleksandr Popov,M,,,,Russia,RUS,,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
191549,Aleksandr Popov,M,,,,Russia,RUS,,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,Silver,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,2
191588,Vladimir Popov,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
191616,Valentina Popova,F,,,,Russia,RUS,,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Silver,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,2
191617,Valentina Popova,F,,,,Russia,RUS,,2004,Summer,Athina,Weightlifting,Weightlifting Women's Heavyweight,Bronze,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,1
191738,Frans (horneman-),M,,,,Finland,FIN,,1920,Summer,Antwerpen,Athletics,Athletics Men's Shot Put,Gold,olympics_dataset_1896_2024,Finland,Finland,FIN,1,1,3
191742,Frans (horneman-),M,,,,Finland,FIN,,1932,Summer,Los Angeles,Athletics,Athletics Men's Hammer Throw,Silver,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,2
191761,Arthur Porritt,M,,,,New Zealand,NZL,,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,Bronze,olympics_dataset_1896_2024,New Zealand,New Zealand,NZL,1,0,1
191768,Enrico Porro,M,,,,Italy,ITA,,1908,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,olympics_dataset_1896_2024,Italy,Italy,ITA,1,1,3
191811,William Iii,M,,,,United States,USA,,1948,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
191812,Charles Porter,M,,,,Australia,AUS,,1956,Summer,Melbourne,Athletics,Athletics Men's High Jump,Silver,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,2
191821,Derek Porter-nesbitt,M,,,,Canada,CAN,,1996,Summer,Atlanta,Rowing,Rowing Men's Single Sculls,Silver,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,2
191834,Harry Porter,M,,,,United States,USA,,1908,Summer,London,Athletics,Athletics Men's High Jump,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
191873,Aleksandr Portnov,M,,,,Soviet Union,URS,,1980,Summer,Moskva,Diving,Diving Men's Springboard,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
191878,Vladimir Portnoy,M,,,,Soviet Union,URS,,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
191915,Alfredo Porzio,M,,,,Argentina,ARG,,1924,Summer,Paris,Boxing,Boxing Men's Heavyweight,Bronze,olympics_dataset_1896_2024,Argentina,Argentina,ARG,1,0,1
191968,Vra Pospilov-cechlov,F,,,,Czech Republic,CZE,,2004,Summer,Athina,Athletics,Athletics Women's Discus Throw,Bronze,olympics_dataset_1896_2024,Czechia,Czechia,CZE,1,0,1
191978,Stphanie Possamai,F,,,,France,FRA,,2008,Summer,Beijing,Judo,Judo Women's Half-Heavyweight,Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
191986,Alise Post,F,,,,United States,USA,,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
191989,Sndor Psta,M,,,,Hungary,HUN,,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",Gold,olympics_dataset_1896_2024,Hungary,Hungary,HUN,1,1,3
192036,Serhiy Postriekhin,M,,,,Soviet Union,URS,,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192037,Serhiy Postriekhin,M,,,,Soviet Union,URS,,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
192061,Viktor Potapov,M,,,,Soviet Union,URS,,1972,Summer,Munich,Sailing,Sailing Mixed One Person Dinghy,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
192084,Camelia Potec,F,,,,Romania,ROU,,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Freestyle,Gold,olympics_dataset_1896_2024,Romania,Romania,ROU,1,1,3
192106,Warren Potent,M,,,,Australia,AUS,,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
192127,Mira Potkonen,F,,,,Finland,FIN,,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,Bronze,olympics_dataset_1896_2024,Finland,Finland,FIN,1,0,1
192138,Gabriela Potorac,F,,,,Romania,ROU,,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,Silver,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,2
192140,Gabriela Potorac,F,,,,Romania,ROU,,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,Bronze,olympics_dataset_1896_2024,Romania,Romania,ROU,1,0,1
192159,Uwe Potteck,M,,,,East Germany,GDR,,1976,Summer,Montreal,Shooting,"Shooting Mixed Free Pistol, 50 metres",Gold,olympics_dataset_1896_2024,Germany,Germany,DEU,1,1,3
192183,Cynthia (-lasser),F,,,,United States,USA,,1976,Summer,Montreal,Diving,Diving Women's Springboard,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
192202,Alec Potts,M,,,,Australia,AUS,,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
192228,Werner Potzernheim,M,,,,Germany,GER,,1952,Summer,Helsinki,Cycling,Cycling Men's Sprint,Bronze,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,1
192256,ric Poujade,M,,,,France,FRA,,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
192288,Manolo Ramos,M,,,,Cuba,CUB,,2000,Summer,Sydney,Judo,Judo Men's Extra-Lightweight,Bronze,olympics_dataset_1896_2024,Cuba,Cuba,CUB,1,0,1
192383,Rudolf Povarnitsyn,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Athletics,Athletics Men's High Jump,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
192400,Aleksandr Povetkin,M,,,,Russia,RUS,,2004,Summer,Athina,Boxing,Boxing Men's Super-Heavyweight,Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
192440,John Powell,M,,,,United States,USA,,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
192441,John Powell,M,,,,United States,USA,,1984,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
192449,Michael Powell,M,,,,United States,USA,,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
192450,Michael Powell,M,,,,United States,USA,,1992,Summer,Barcelona,Athletics,Athletics Men's Long Jump,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
192480,David Power,M,,,,Australia,AUS,,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",Bronze,olympics_dataset_1896_2024,Australia,Australia,AUS,1,0,1
192507,Dorothy (-teuber),F,,,,United States,USA,,1928,Summer,Amsterdam,Diving,Diving Women's Springboard,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
192508,Dorothy (-teuber),F,,,,United States,USA,,1932,Summer,Los Angeles,Diving,Diving Women's Platform,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
192509,Dorothy (-teuber),F,,,,United States,USA,,1936,Summer,Berlin,Diving,Diving Women's Springboard,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
192510,Dorothy (-teuber),F,,,,United States,USA,,1936,Summer,Berlin,Diving,Diving Women's Platform,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
192525,Stanislav Pozdnyakov,M,,,,Russia,RUS,,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Individual",Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
192539,Danas Pozniakas,M,,,,Soviet Union,URS,,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Heavyweight,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192603,Bruno Prada,M,,,,Brazil,BRA,,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Keelboat,Silver,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,0,2
192604,Bruno Prada,M,,,,Brazil,BRA,,2012,Summer,London,Sailing,Sailing Men's Two Person Keelboat,Bronze,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,0,1
192634,Ricardo Prado,M,,,,Brazil,BRA,,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,Silver,olympics_dataset_1896_2024,Brazil,Brazil,BRA,1,0,2
192717,Suriya Prasathinphimai,M,,,,Thailand,THA,,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,Bronze,olympics_dataset_1896_2024,Thailand,Thailand,THA,1,0,1
192747,Myra -karageorgevich),F,,,,United States,USA,,1900,Summer,Paris,Golf,Golf Women's Individual,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
192783,Robert Prak,M,,,,Czechoslovakia,TCH,,1924,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,Silver,olympics_dataset_1896_2024,Czechia,Czechia,TCH,1,0,2
192786,Robert Prak,M,,,,Czechoslovakia,TCH,,1924,Summer,Paris,Gymnastics,Gymnastics Men's Parallel Bars,Silver,olympics_dataset_1896_2024,Czechia,Czechia,TCH,1,0,2
192788,Robert Prak,M,,,,Czechoslovakia,TCH,,1924,Summer,Paris,Gymnastics,Gymnastics Men's Rings,Silver,olympics_dataset_1896_2024,Czechia,Czechia,TCH,1,0,2
192880,Marie-Hlne Prmont,F,,,,Canada,CAN,,2004,Summer,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,olympics_dataset_1896_2024,Canada,Canada,CAN,1,0,2
192894,Josh Prenot,M,,,,United States,USA,,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
192927,Irina Press,F,,,,Soviet Union,URS,,1960,Summer,Roma,Athletics,Athletics Women's 80 metres Hurdles,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192931,Irina Press,F,,,,Soviet Union,URS,,1964,Summer,Tokyo,Athletics,Athletics Women's Pentathlon,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192932,Tamara Press,F,,,,Soviet Union,URS,,1960,Summer,Roma,Athletics,Athletics Women's Shot Put,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192933,Tamara Press,F,,,,Soviet Union,URS,,1960,Summer,Roma,Athletics,Athletics Women's Discus Throw,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
192934,Tamara Press,F,,,,Soviet Union,URS,,1964,Summer,Tokyo,Athletics,Athletics Women's Shot Put,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192935,Tamara Press,F,,,,Soviet Union,URS,,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
192936,William Press,M,,,,Great Britain,GBR,,1908,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,2
193036,Yvonne (-boppe),F,,,,France,FRA,,1900,Summer,Paris,Tennis,Tennis Women's Singles,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
193037,Yvonne (-boppe),F,,,,France/Great Britain,FRA,,1900,Summer,Paris,Tennis,Tennis Mixed Doubles,Silver,olympics_dataset_1896_2024,France,France,FRA,1,0,2
193052,Jozef Pribilinec,M,,,,Czechoslovakia,TCH,,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,Gold,olympics_dataset_1896_2024,Czechia,Czechia,TCH,1,1,3
193068,David Price,M,,,,Great Britain,GBR,,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,Bronze,olympics_dataset_1896_2024,United Kingdom,United Kingdom,GBR,1,0,1
193081,John Price,M,,,,Comanche,USA,,1952,Summer,Helsinki,Sailing,Sailing Mixed Two Person Keelboat,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
193128,Petra (-brinkmann),F,,,,East Germany,GDR,,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Freestyle,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
193132,Haig (keshishian-),M,,,,United States,USA,,1920,Summer,Antwerpen,Diving,Diving Men's Platform,Bronze,olympics_dataset_1896_2024,United States,United States,USA,1,0,1
193180,Gennady Prigoda,M,,,,Soviet Union,URS,,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
193245,Josip Primoi,M,,,,Yugoslavia,YUG,,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Parallel Bars,Silver,olympics_dataset_1896_2024,Serbia,Serbia,YUG,1,0,2
193303,Meyer Prinstein,M,,,,United States,USA,,1900,Summer,Paris,Athletics,Athletics Men's Long Jump,Silver,olympics_dataset_1896_2024,United States,United States,USA,1,0,2
193304,Meyer Prinstein,M,,,,United States,USA,,1900,Summer,Paris,Athletics,Athletics Men's Triple Jump,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
193308,Meyer Prinstein,M,,,,United States,USA,,1904,Summer,St. Louis,Athletics,Athletics Men's Long Jump,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
193309,Meyer Prinstein,M,,,,United States,USA,,1904,Summer,St. Louis,Athletics,Athletics Men's Triple Jump,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
193311,Meyer Prinstein,M,,,,United States,USA,,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,Gold,olympics_dataset_1896_2024,United States,United States,USA,1,1,3
193366,Norman (-trevor),M,,,,India,IND,,1900,Summer,Paris,Athletics,Athletics Men's 200 metres,Silver,olympics_dataset_1896_2024,India,India,IND,1,0,2
193368,Norman (-trevor),M,,,,India,IND,,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,Silver,olympics_dataset_1896_2024,India,India,IND,1,0,2
193376,Irina (sergeyeva-),F,,,,Unified Team,EUN,,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,Bronze,olympics_dataset_1896_2024,Russia,Unified Team,EUN,1,0,1
193382,Irina (sergeyeva-),F,,,,Russia,RUS,,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,Gold,olympics_dataset_1896_2024,Russia,Russia,RUS,1,1,3
193509,Yelena Produnova,F,,,,Russia,RUS,,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,Bronze,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,1
193510,Martina (-littmann),F,,,,East Germany,GDR,,1980,Summer,Moskva,Diving,Diving Women's Springboard,Silver,olympics_dataset_1896_2024,Germany,Germany,DEU,1,0,2
193528,Karl Proisl,M,,,,Austria,AUT,,1936,Summer,Berlin,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,olympics_dataset_1896_2024,Austria,Austria,AUT,1,0,2
193529,Karl Proisl,M,,,,Austria,AUT,,1936,Summer,Berlin,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Bronze,olympics_dataset_1896_2024,Austria,Austria,AUT,1,0,1
193551,Yelena Prokhorova,F,,,,Russia,RUS,,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Silver,olympics_dataset_1896_2024,Russia,Russia,RUS,1,0,2
193590,Heorhiy Prokopenko,M,,,,Soviet Union,URS,,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Breaststroke,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
193604,Sndor Prokopp,M,,,,Hungary,HUN,,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",Gold,olympics_dataset_1896_2024,Hungary,Hungary,HUN,1,1,3
193613,Naum Prokupets,M,,,,Soviet Union,URS,,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
193732,Gilbert Prouteau,M,,,,France,FRA,,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",Bronze,olympics_dataset_1896_2024,France,France,FRA,1,0,1
193737,Yanina Provalinskaya-karolchik,F,,,,Belarus,BLR,,2000,Summer,Sydney,Athletics,Athletics Women's Shot Put,Gold,olympics_dataset_1896_2024,Belarus,Belarus,BLR,1,1,3
193750,Tatyana (-fedorenko),F,,,,Soviet Union,URS,,1980,Summer,Moskva,Athletics,Athletics Women's 800 metres,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
193758,Halyna (-ivannykova),F,,,,Soviet Union,URS,,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,Gold,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,1,3
193759,Halyna (-ivannykova),F,,,,Soviet Union,URS,,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,Silver,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,2
193760,Halyna (-ivannykova),F,,,,Soviet Union,URS,,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,Bronze,olympics_dataset_1896_2024,Russia,Soviet Union,URS,1,0,1
